Soil Moisture,Temperature,Soil Humidity,Time,Air temperature (C),Air humidity (%),Status
24,19,53,51,,,OFF
20,25,55,63,,,ON
31,36,40,17,,,ON
36,18,68,99,,,OFF
57,30,25,11,,,ON
54,34,26,57,,,ON
13,15,42,96,,,OFF
58,7,49,22,,,ON
50,6,23,62,,,OFF
71,22,20,58,,,ON
59,6,49,9,,,OFF
36,10,26,59,,,OFF
12,4,57,110,,,OFF
3,30,59,56,,,ON
70,5,55,46,,,OFF
82,26,44,74,,,ON
83,36,55,106,,,OFF
59,1,58,16,,,OFF
32,8,36,104,,,OFF
36,33,26,61,,,ON
38,7,64,10,,,ON
78,38,32,89,,,ON
31,12,69,106,,,OFF
90,34,35,98,,,OFF
11,31,55,31,,,ON
38,37,65,36,,,ON
65,22,40,78,,,ON
18,32,52,4,,,ON
69,7,63,24,,,OFF
10,6,57,110,,,OFF
30,18,56,45,,,OFF
77,34,64,104,,,OFF
50,4,21,44,,,OFF
19,38,38,10,,,ON
81,6,43,9,,,OFF
57,34,37,82,,,ON
54,19,68,6,,,ON
10,37,37,106,,,OFF
45,41,23,87,,,ON
16,35,60,92,,,OFF
34,31,32,81,,,ON
67,33,48,108,,,OFF
44,43,28,108,,,OFF
40,38,60,19,,,ON
18,27,20,52,,,ON
8,30,44,7,,,ON
64,38,67,23,,,OFF
2,6,68,52,,,ON
81,13,33,79,,,ON
88,7,33,25,,,OFF
86,36,31,17,,,OFF
11,7,21,53,,,ON
87,12,42,54,,,ON
6,2,58,30,,,ON
56,3,39,50,,,OFF
21,13,69,102,,,OFF
51,28,29,78,,,OFF
1,0,25,2,,,OFF
63,23,53,87,,,ON
11,35,41,28,,,ON
86,10,59,96,,,OFF
61,28,20,21,,,OFF
82,6,25,72,,,OFF
54,8,53,73,,,OFF
59,17,31,90,,,OFF
11,36,64,61,,,ON
68,34,69,32,,,OFF
16,11,56,20,,,ON
6,13,21,69,,,ON
26,17,32,73,,,ON
16,37,53,11,,,ON
27,27,65,33,,,ON
65,35,69,60,,,ON
17,36,47,98,,,OFF
55,22,47,70,,,ON
89,28,69,61,,,ON
15,15,30,71,,,ON
87,32,65,77,,,ON
82,3,68,12,,,OFF
44,33,52,18,,,ON
56,18,62,102,,,OFF
37,22,70,44,,,ON
89,38,50,4,,,OFF
40,43,24,7,,,ON
80,45,46,81,,,ON
87,17,62,102,,,OFF
50,33,48,60,,,ON
15,3,54,61,,,ON
60,38,27,93,,,OFF
58,27,61,11,,,ON
7,8,42,87,,,ON
69,19,22,55,,,OFF
30,3,54,99,,,OFF
30,30,59,103,,,OFF
6,22,70,49,,,ON
80,20,70,53,,,ON
23,3,66,108,,,OFF
83,26,59,19,,,OFF
1,8,31,74,,,ON
26,18,56,77,,,OFF
68,3,58,66,,,OFF
40,33,23,72,,,ON
21,14,35,36,,,ON
73,13,45,101,,,OFF
85,41,54,100,,,OFF
6,11,64,97,,,OFF
72,41,49,29,,,OFF
51,8,67,102,,,OFF
48,13,37,39,,,ON
2,10,48,89,,,ON
46,40,37,65,,,ON
86,40,39,33,,,OFF
89,4,46,36,,,OFF
90,12,28,41,,,OFF
68,17,23,34,,,OFF
1,31,32,32,,,ON
4,20,25,1,,,ON
74,15,41,56,,,ON
83,10,24,103,,,OFF
20,17,69,29,,,ON
61,44,48,109,,,OFF
2,32,62,65,,,ON
32,15,46,6,,,ON
31,10,37,109,,,OFF
15,3,20,52,,,ON
4,23,20,28,,,ON
89,38,70,95,,,OFF
77,25,49,54,,,ON
84,8,47,41,,,OFF
63,21,49,107,,,OFF
50,25,38,91,,,OFF
83,3,21,85,,,OFF
7,14,26,70,,,ON
63,0,52,7,,,OFF
29,20,48,92,,,OFF
5,14,43,110,,,OFF
73,38,38,34,,,OFF
17,6,25,28,,,ON
72,41,60,6,,,OFF
70,25,22,50,,,ON
3,37,31,43,,,ON
35,37,22,21,,,ON
6,36,67,55,,,ON
11,19,63,18,,,ON
6,29,24,36,,,ON
1,1,59,86,,,ON
34,30,38,9,,,ON
20,29,48,64,,,ON
89,27,36,49,,,ON
18,43,46,72,,,ON
60,9,45,52,,,OFF
34,10,58,66,,,OFF
65,29,45,75,,,ON
83,4,49,108,,,OFF
26,26,70,50,,,ON
75,28,21,50,,,ON
61,26,24,50,,,ON
36,34,27,109,,,OFF
50,13,47,104,,,OFF
46,12,38,35,,,ON
75,33,51,27,,,OFF
55,6,22,67,,,OFF
72,26,59,87,,,OFF
3,12,60,96,,,OFF
64,13,46,41,,,OFF
52,44,38,31,,,ON
1,19,40,12,,,ON
36,5,58,50,,,OFF
27,1,48,17,,,OFF
57,14,58,9,,,ON
74,8,22,40,,,OFF
85,27,25,27,,,OFF
40,32,38,40,,,ON
51,10,47,88,,,OFF
65,29,49,53,,,ON
52,3,25,67,,,OFF
80,16,57,15,,,OFF
10,0,31,88,,,ON
50,23,27,81,,,OFF
77,33,55,17,,,OFF
57,28,39,78,,,ON
80,43,47,75,,,ON
86,9,65,56,,,ON
17,4,46,73,,,ON
55,15,27,92,,,OFF
7,30,30,108,,,OFF
71,3,38,86,,,OFF
73,2,41,105,,,OFF
83,24,51,62,,,ON
35,43,56,92,,,OFF
62,43,49,87,,,ON
77,43,42,1,,,OFF
15,6,28,50,,,ON
40,12,27,82,,,OFF
21,41,47,97,,,OFF
84,22,44,52,,,ON
71,35,57,110,,,OFF
48,7,38,102,,,OFF
20,41,36,48,,,ON
31,12,41,37,,,ON
75,24,55,55,,,ON
16,20,34,78,,,ON
18,10,32,2,,,OFF
49,43,27,45,,,ON
28,22,22,48,,,OFF
42,33,54,1,,,ON
37,20,28,62,,,OFF
59,24,53,55,,,ON
86,15,41,81,,,ON
54,36,68,45,,,ON
87,26,43,86,,,ON
77,24,24,22,,,OFF
34,38,46,64,,,ON
12,43,41,46,,,ON
14,11,66,26,,,ON
15,9,36,4,,,OFF
62,22,64,102,,,OFF
63,29,62,75,,,OFF
1,34,68,76,,,ON
66,12,38,54,,,ON
25,9,50,52,,,OFF
11,31,50,13,,,ON
83,18,46,21,,,OFF
39,44,70,104,,,OFF
30,11,52,7,,,ON
67,24,28,1,,,ON
63,28,25,46,,,ON
7,38,20,22,,,ON
71,33,59,8,,,OFF
49,11,32,50,,,ON
31,24,46,11,,,OFF
43,42,31,77,,,ON
42,35,35,63,,,ON
6,21,36,18,,,ON
76,5,31,76,,,OFF
23,24,32,110,,,OFF
56,39,23,20,,,ON
53,34,24,15,,,ON
54,29,38,95,,,OFF
48,21,68,59,,,ON
78,39,58,20,,,OFF
72,19,62,75,,,OFF
73,17,42,59,,,ON
49,15,61,16,,,ON
48,37,39,94,,,OFF
76,26,25,106,,,OFF
49,13,54,26,,,ON
74,30,56,87,,,ON
29,6,23,4,,,OFF
40,3,62,79,,,OFF
25,13,30,110,,,OFF
64,3,28,44,,,OFF
14,13,57,99,,,OFF
8,42,49,24,,,ON
83,17,28,60,,,OFF
3,45,52,46,,,ON
72,42,33,52,,,ON
62,19,64,18,,,OFF
5,37,68,62,,,ON
73,41,63,93,,,OFF
81,18,60,8,,,OFF
84,25,56,50,,,ON
30,39,61,81,,,ON
15,12,58,85,,,ON
13,16,66,89,,,ON
37,11,29,31,,,ON
37,1,65,97,,,OFF
36,11,45,89,,,OFF
57,37,57,38,,,ON
61,24,31,36,,,OFF
34,12,44,34,,,ON
67,1,63,61,,,OFF
15,38,58,80,,,ON
11,3,47,99,,,OFF
29,42,42,71,,,ON
31,15,70,39,,,ON
77,19,34,30,,,OFF
90,36,66,83,,,ON
12,1,29,68,,,ON
40,15,41,41,,,ON
14,2,64,73,,,ON
17,6,44,98,,,OFF
18,21,62,21,,,ON
11,7,55,102,,,OFF
12,8,31,78,,,ON
27,5,23,77,,,OFF
78,19,53,41,,,OFF
72,22,32,35,,,OFF
76,7,47,31,,,OFF
60,8,62,103,,,OFF
76,44,31,35,,,OFF
24,4,67,33,,,ON
6,34,63,98,,,OFF
81,6,20,27,,,OFF
72,3,27,83,,,OFF
67,39,32,10,,,OFF
60,30,38,19,,,OFF
29,5,52,94,,,OFF
2,3,54,5,,,OFF
41,0,49,22,,,OFF
2,43,45,98,,,OFF
19,36,64,49,,,ON
55,14,27,50,,,OFF
31,43,23,102,,,OFF
12,17,55,49,,,ON
19,36,67,63,,,ON
84,23,44,54,,,ON
48,26,53,49,,,ON
9,43,61,39,,,ON
15,15,23,80,,,ON
59,22,44,40,,,ON
71,29,61,95,,,OFF
1,27,31,68,,,ON
45,2,22,51,,,OFF
76,44,49,110,,,OFF
28,21,29,35,,,ON
55,21,31,27,,,ON
28,43,38,104,,,OFF
31,13,37,89,,,ON
67,25,29,91,,,OFF
10,21,52,47,,,ON
80,30,42,19,,,OFF
51,13,44,16,,,ON
43,0,24,93,,,OFF
1,15,59,16,,,ON
88,42,67,12,,,OFF
3,0,38,21,,,OFF
44,45,42,26,,,ON
2,22,36,27,,,ON
13,45,56,70,,,ON
23,19,60,45,,,OFF
56,25,30,99,,,OFF
45,20,36,66,,,ON
50,29,50,2,,,ON
82,42,46,70,,,ON
82,39,59,32,,,OFF
86,6,53,11,,,OFF
28,30,35,40,,,ON
42,1,24,69,,,OFF
65,24,52,36,,,OFF
10,12,36,24,,,ON
85,22,61,55,,,OFF
51,32,40,93,,,OFF
73,17,52,30,,,OFF
31,41,22,88,,,ON
56,22,43,41,,,ON
61,32,48,5,,,ON
61,45,30,57,,,ON
7,40,57,67,,,ON
88,12,54,27,,,OFF
72,14,44,31,,,OFF
63,16,29,19,,,OFF
3,26,58,48,,,ON
39,34,54,72,,,ON
73,38,55,86,,,ON
35,44,26,4,,,ON
14,3,29,7,,,OFF
73,20,56,55,,,OFF
71,5,29,23,,,OFF
51,13,50,70,,,OFF
52,0,22,14,,,OFF
27,28,27,76,,,ON
49,15,35,3,,,ON
41,16,31,66,,,OFF
15,17,34,87,,,ON
28,1,50,97,,,OFF
76,4,38,37,,,OFF
22,31,33,54,,,ON
64,7,25,34,,,OFF
15,16,56,32,,,OFF
50,11,65,52,,,ON
27,41,24,70,,,ON
89,9,27,18,,,OFF
36,7,54,32,,,ON
1,24,62,36,,,OFF
51,2,53,19,,,OFF
25,38,22,1,,,ON
85,3,34,20,,,OFF
18,37,32,7,,,ON
84,9,44,12,,,OFF
65,32,30,45,,,ON
68,45,29,86,,,ON
48,22,29,42,,,OFF
56,29,48,54,,,ON
11,38,30,8,,,ON
15,27,48,79,,,ON
38,14,24,39,,,ON
83,24,47,106,,,OFF
4,31,63,36,,,ON
79,44,58,36,,,OFF
9,7,58,3,,,OFF
19,2,40,88,,,ON
51,39,42,102,,,OFF
27,41,30,37,,,ON
37,16,53,23,,,OFF
41,43,29,95,,,OFF
12,24,22,48,,,ON
12,27,44,98,,,OFF
49,27,59,63,,,ON
14,33,26,50,,,ON
45,40,66,0,,,ON
36,2,47,87,,,OFF
39,42,66,10,,,ON
1,32,48,22,,,ON
19,40,54,32,,,ON
18,7,25,83,,,ON
36,36,67,16,,,ON
44,18,23,36,,,ON
64,0,36,75,,,OFF
13,2,64,46,,,ON
82,7,34,90,,,ON
63,21,49,69,,,ON
89,38,45,60,,,ON
32,23,55,52,,,ON
3,38,51,50,,,ON
30,7,57,87,,,OFF
48,26,35,110,,,OFF
26,25,33,22,,,OFF
36,11,23,48,,,OFF
79,18,32,77,,,ON
21,44,45,25,,,ON
59,33,70,85,,,ON
88,14,45,75,,,ON
45,28,31,10,,,ON
3,36,54,32,,,ON
90,6,29,96,,,OFF
47,4,32,89,,,ON
53,43,64,17,,,ON
86,42,50,80,,,ON
6,36,45,22,,,ON
28,12,23,10,,,ON
46,44,32,80,,,ON
13,5,57,20,,,ON
83,30,29,110,,,OFF
72,32,52,54,,,ON
43,27,39,49,,,ON
77,24,36,67,,,ON
73,11,32,73,,,ON
32,40,70,35,,,ON
24,35,50,43,,,ON
46,15,64,64,,,ON
64,41,27,23,,,OFF
65,41,45,63,,,ON
80,0,67,94,,,OFF
38,38,33,65,,,ON
37,16,40,4,,,ON
44,23,28,26,,,ON
46,22,43,41,,,ON
81,40,69,4,,,OFF
21,32,32,16,,,ON
64,1,51,22,,,OFF
19,32,33,21,,,ON
52,0,44,19,,,OFF
68,31,55,92,,,OFF
24,28,55,93,,,OFF
23,21,47,0,,,ON
82,16,56,1,,,OFF
15,37,59,35,,,ON
20,35,60,29,,,ON
61,37,31,16,,,OFF
41,23,56,102,,,OFF
80,10,45,42,,,OFF
39,16,63,12,,,OFF
30,15,42,89,,,ON
17,3,68,108,,,OFF
70,40,55,69,,,ON
25,0,52,49,,,OFF
51,39,54,72,,,ON
3,25,38,33,,,OFF
29,12,61,87,,,OFF
8,13,21,76,,,ON
37,25,26,77,,,OFF
62,36,63,92,,,OFF
51,12,35,10,,,ON
16,15,41,106,,,OFF
30,20,36,54,,,ON
27,8,29,77,,,OFF
20,39,57,21,,,ON
90,30,67,29,,,OFF
41,20,59,53,,,OFF
62,31,21,2,,,ON
3,35,42,1,,,ON
50,7,30,1,,,OFF
38,16,24,92,,,OFF
32,36,25,67,,,ON
14,37,47,73,,,ON
90,27,22,82,,,ON
69,39,40,4,,,ON
2,44,46,92,,,OFF
23,27,41,76,,,ON
86,2,54,80,,,OFF
49,37,25,44,,,ON
90,10,57,28,,,OFF
23,18,50,27,,,ON
21,9,67,11,,,ON
24,13,65,58,,,ON
25,17,44,81,,,ON
43,29,56,98,,,OFF
43,18,26,81,,,OFF
36,41,22,36,,,ON
41,37,55,108,,,OFF
5,28,22,87,,,ON
62,15,51,64,,,OFF
24,38,30,1,,,ON
6,39,60,0,,,ON
71,6,28,73,,,OFF
67,26,35,44,,,ON
74,3,63,47,,,OFF
82,4,59,10,,,OFF
78,14,39,103,,,OFF
63,20,47,99,,,OFF
50,22,31,4,,,ON
63,30,62,9,,,ON
11,26,21,69,,,ON
63,23,56,101,,,OFF
16,22,61,22,,,ON
49,21,43,48,,,ON
61,25,20,39,,,OFF
84,41,38,64,,,ON
4,32,59,59,,,ON
23,38,68,70,,,ON
67,31,66,110,,,OFF
1,42,38,77,,,ON
65,16,35,3,,,ON
17,13,69,14,,,ON
19,2,56,99,,,OFF
73,5,26,20,,,OFF
29,4,69,40,,,OFF
3,15,29,54,,,ON
57,22,37,82,,,ON
4,31,52,26,,,ON
69,15,48,53,,,OFF
13,30,61,39,,,ON
83,4,22,55,,,OFF
38,28,38,34,,,ON
53,10,61,24,,,ON
58,22,66,57,,,ON
31,30,60,33,,,ON
56,0,61,38,,,OFF
38,22,38,20,,,ON
16,21,32,67,,,ON
3,45,56,12,,,ON
18,38,55,102,,,OFF
78,29,53,70,,,ON
85,4,29,32,,,OFF
89,39,51,29,,,OFF
18,41,56,79,,,ON
17,36,46,31,,,ON
71,6,20,47,,,OFF
87,6,44,14,,,OFF
44,22,46,5,,,ON
45,20,57,78,,,OFF
81,5,60,91,,,OFF
52,44,60,49,,,ON
44,7,32,78,,,ON
88,9,25,6,,,OFF
9,20,23,43,,,ON
14,3,26,18,,,ON
37,5,25,53,,,OFF
18,34,33,105,,,OFF
58,29,36,50,,,ON
74,39,69,68,,,ON
54,40,69,53,,,ON
46,44,26,100,,,OFF
24,4,61,12,,,ON
60,21,51,99,,,OFF
87,37,45,76,,,ON
7,21,39,97,,,OFF
29,13,58,101,,,OFF
49,26,20,39,,,ON
76,15,42,85,,,ON
13,33,25,83,,,ON
68,9,20,43,,,OFF
19,45,68,99,,,OFF
90,15,50,104,,,OFF
61,4,68,92,,,OFF
3,33,53,76,,,ON
76,4,62,9,,,OFF
34,15,25,74,,,OFF
79,42,55,54,,,ON
59,26,34,53,,,ON
68,11,67,45,,,ON
85,26,45,98,,,OFF
48,6,62,78,,,OFF
59,44,42,92,,,OFF
75,15,36,43,,,ON
89,7,21,90,,,OFF
10,37,52,18,,,ON
83,34,36,31,,,OFF
46,31,47,105,,,OFF
59,39,60,18,,,ON
80,0,22,43,,,OFF
62,30,39,25,,,OFF
9,26,38,103,,,OFF
33,41,26,48,,,ON
53,11,65,110,,,OFF
34,18,37,76,,,ON
62,37,65,29,,,OFF
48,39,48,69,,,ON
6,4,44,106,,,OFF
65,42,36,53,,,ON
27,6,38,83,,,OFF
87,0,65,106,,,OFF
86,11,63,36,,,OFF
23,6,48,49,,,OFF
54,41,37,78,,,ON
14,13,32,27,,,ON
78,36,58,104,,,OFF
84,9,69,5,,,OFF
66,38,35,110,,,OFF
44,19,68,34,,,ON
53,34,68,96,,,OFF
53,34,57,5,,,ON
9,8,57,72,,,ON
65,45,48,4,,,ON
23,27,26,75,,,ON
70,22,62,94,,,OFF
6,29,62,50,,,ON
41,35,57,3,,,ON
79,41,53,76,,,ON
46,36,41,98,,,OFF
49,21,61,4,,,ON
28,24,39,93,,,OFF
13,43,50,25,,,ON
22,5,38,86,,,OFF
90,39,34,60,,,ON
4,36,45,86,,,ON
68,2,68,40,,,OFF
49,2,26,10,,,ON
5,23,55,25,,,ON
82,25,33,3,,,OFF
18,23,58,45,,,ON
30,24,65,80,,,ON
70,34,27,74,,,ON
1,22,29,55,,,ON
85,3,59,10,,,OFF
28,35,41,23,,,ON
84,40,22,10,,,OFF
42,28,39,8,,,ON
83,27,51,4,,,OFF
54,21,69,53,,,ON
82,14,41,46,,,ON
29,24,20,41,,,ON
1,22,51,21,,,ON
35,0,55,44,,,OFF
70,13,48,56,,,OFF
63,28,69,30,,,OFF
43,42,33,97,,,OFF
27,3,49,67,,,OFF
6,35,55,104,,,OFF
54,39,67,98,,,OFF
35,24,38,94,,,OFF
81,14,70,95,,,OFF
29,17,33,107,,,OFF
27,12,40,44,,,ON
44,44,66,90,,,ON
28,11,21,18,,,ON
87,38,54,48,,,ON
62,19,20,94,,,OFF
82,45,53,50,,,ON
76,7,21,106,,,OFF
31,36,21,68,,,ON
47,13,23,38,,,ON
28,15,44,63,,,ON
69,28,31,54,,,OFF
48,35,42,105,,,OFF
75,33,43,99,,,OFF
82,32,36,88,,,ON
11,35,23,60,,,ON
56,41,55,95,,,OFF
64,20,27,40,,,OFF
51,12,30,70,,,OFF
73,21,43,90,,,ON
19,35,46,86,,,ON
63,39,22,85,,,ON
31,29,29,62,,,ON
3,35,48,91,,,OFF
4,37,30,86,,,ON
26,43,29,44,,,ON
4,6,35,24,,,ON
38,18,60,48,,,OFF
55,5,24,68,,,OFF
43,27,64,53,,,ON
41,5,59,110,,,OFF
63,24,25,110,,,OFF
24,1,42,12,,,OFF
73,33,59,28,,,OFF
55,26,31,94,,,OFF
90,15,20,105,,,OFF
84,6,25,31,,,OFF
51,28,36,13,,,ON
46,19,40,91,,,OFF
65,39,46,109,,,OFF
65,36,20,56,,,ON
73,23,56,88,,,OFF
11,44,49,60,,,ON
75,38,45,53,,,ON
22,24,20,93,,,OFF
15,9,33,73,,,ON
72,42,36,73,,,ON
41,11,48,38,,,ON
75,33,59,62,,,ON
23,4,65,39,,,ON
63,39,57,17,,,OFF
41,33,41,86,,,ON
60,10,54,98,,,OFF
85,43,54,48,,,ON
76,37,52,77,,,ON
22,35,63,52,,,ON
81,44,50,69,,,ON
41,38,29,77,,,ON
32,14,44,30,,,ON
13,26,53,59,,,ON
47,22,46,74,,,ON
89,40,31,20,,,OFF
55,0,24,61,,,OFF
2,17,43,85,,,ON
40,39,29,82,,,ON
83,24,57,82,,,OFF
65,35,25,97,,,OFF
13,39,44,72,,,ON
82,30,45,62,,,ON
20,15,23,43,,,ON
41,37,53,101,,,OFF
25,11,35,83,,,ON
68,24,62,97,,,OFF
87,37,38,9,,,OFF
57,44,30,101,,,OFF
35,26,62,36,,,ON
4,24,58,75,,,ON
89,32,41,52,,,ON
71,6,33,21,,,OFF
71,45,48,37,,,OFF
56,19,44,53,,,ON
7,45,64,2,,,ON
31,27,52,10,,,ON
8,31,43,17,,,ON
24,35,24,66,,,ON
16,22,27,14,,,ON
69,0,25,31,,,OFF
68,8,21,6,,,OFF
55,2,52,46,,,OFF
20,10,26,94,,,OFF
51,39,38,53,,,ON
50,37,27,101,,,OFF
34,35,56,58,,,ON
12,16,31,21,,,ON
23,33,24,102,,,OFF
24,18,49,40,,,ON
57,4,66,73,,,ON
53,9,27,14,,,ON
75,25,44,63,,,ON
53,32,25,91,,,OFF
75,42,36,90,,,ON
70,14,31,24,,,OFF
37,38,42,60,,,ON
47,14,33,91,,,OFF
11,17,52,60,,,ON
5,25,29,110,,,OFF
23,32,70,18,,,ON
51,27,24,92,,,OFF
49,36,34,96,,,OFF
71,3,57,9,,,OFF
1,30,24,103,,,OFF
69,41,47,25,,,OFF
16,10,47,34,,,ON
69,41,27,9,,,ON
76,40,67,30,,,OFF
73,5,70,95,,,OFF
50,8,30,18,,,ON
2,31,57,68,,,ON
26,16,58,93,,,OFF
69,12,47,58,,,OFF
62,28,52,0,,,ON
65,28,37,69,,,ON
51,6,38,103,,,OFF
42,9,51,94,,,OFF
8,29,49,81,,,ON
13,0,53,27,,,OFF
49,2,33,34,,,ON
12,36,26,39,,,ON
17,12,34,29,,,ON
77,39,56,24,,,OFF
43,14,45,15,,,ON
90,9,64,0,,,OFF
30,33,62,56,,,ON
50,11,58,28,,,ON
16,43,27,92,,,OFF
68,30,51,67,,,ON
78,38,51,29,,,OFF
75,31,25,106,,,OFF
67,10,26,63,,,OFF
67,3,40,35,,,OFF
81,16,58,48,,,OFF
46,42,58,55,,,ON
86,22,63,42,,,OFF
64,17,33,92,,,OFF
75,4,30,36,,,OFF
85,37,24,68,,,ON
12,42,24,67,,,ON
66,39,33,1,,,ON
17,2,44,22,,,ON
31,27,21,96,,,OFF
72,24,42,80,,,ON
14,36,47,49,,,ON
84,8,54,44,,,OFF
56,28,37,81,,,ON
46,6,70,16,,,ON
17,7,27,102,,,OFF
78,38,21,21,,,OFF
36,19,28,48,,,OFF
73,20,30,93,,,OFF
20,12,47,62,,,ON
49,1,41,51,,,OFF
13,13,25,73,,,ON
6,44,39,19,,,ON
3,8,21,81,,,ON
9,6,34,56,,,ON
30,44,37,69,,,ON
51,14,67,43,,,ON
32,36,65,36,,,ON
32,40,29,37,,,ON
20,12,31,57,,,ON
81,17,44,50,,,ON
20,21,46,47,,,ON
51,26,53,77,,,ON
89,28,46,27,,,OFF
73,19,48,41,,,ON
77,37,51,83,,,ON
82,9,41,98,,,OFF
11,31,53,16,,,ON
14,27,54,52,,,ON
2,5,61,102,,,OFF
26,39,22,33,,,ON
52,41,44,87,,,ON
45,10,70,69,,,ON
34,22,57,11,,,ON
30,28,65,85,,,ON
7,22,33,0,,,ON
47,34,59,92,,,OFF
52,24,28,50,,,OFF
6,14,23,85,,,ON
14,16,46,77,,,ON
46,32,28,108,,,OFF
62,42,37,60,,,ON
59,10,47,106,,,OFF
49,6,56,49,,,OFF
82,2,42,18,,,OFF
10,24,62,20,,,OFF
15,44,40,15,,,ON
40,35,24,45,,,ON
80,19,47,104,,,OFF
48,31,38,92,,,OFF
52,35,24,103,,,OFF
59,37,20,77,,,ON
1,23,68,91,,,OFF
23,28,49,29,,,ON
73,32,48,86,,,ON
17,0,55,68,,,ON
47,9,50,96,,,OFF
3,10,26,84,,,ON
90,15,55,86,,,OFF
74,10,33,60,,,ON
62,22,20,13,,,OFF
21,26,20,16,,,ON
82,15,66,89,,,ON
11,28,65,107,,,OFF
31,35,67,62,,,ON
48,1,55,68,,,OFF
35,41,23,95,,,OFF
86,41,69,57,,,ON
44,28,70,81,,,ON
67,31,57,14,,,OFF
41,8,60,88,,,OFF
79,23,65,1,,,OFF
70,34,62,70,,,ON
23,28,37,15,,,ON
19,27,59,49,,,ON
1,1,46,80,,,ON
24,41,20,26,,,ON
76,4,43,82,,,OFF
86,26,42,107,,,OFF
27,20,43,12,,,ON
49,23,45,48,,,ON
72,31,26,55,,,ON
28,29,61,62,,,ON
40,12,70,55,,,ON
38,23,65,81,,,ON
28,34,20,98,,,OFF
32,36,46,55,,,ON
53,32,53,32,,,OFF
79,26,57,80,,,ON
84,32,28,80,,,ON
43,27,41,92,,,OFF
62,21,30,11,,,OFF
58,21,65,19,,,ON
48,5,38,29,,,ON
49,32,58,3,,,ON
28,23,39,87,,,ON
57,9,59,106,,,OFF
30,15,35,99,,,OFF
40,5,46,26,,,ON
51,23,59,83,,,OFF
51,36,33,50,,,ON
32,21,34,56,,,ON
57,31,66,37,,,ON
31,19,50,55,,,ON
64,27,44,51,,,ON
45,38,28,61,,,ON
31,45,55,57,,,ON
34,14,38,87,,,ON
66,43,60,84,,,ON
31,14,32,3,,,ON
70,36,62,54,,,ON
50,12,50,94,,,OFF
68,13,35,67,,,ON
8,1,27,24,,,OFF
10,39,52,96,,,OFF
84,3,33,45,,,ON
44,45,62,92,,,OFF
88,37,34,36,,,OFF
68,24,69,7,,,ON
54,45,67,45,,,ON
85,32,55,55,,,ON
62,1,22,13,,,OFF
65,17,28,55,,,OFF
33,1,31,13,,,OFF
80,5,27,52,,,OFF
81,6,32,15,,,OFF
73,2,29,95,,,OFF
84,39,31,61,,,ON
21,18,70,10,,,ON
38,23,62,43,,,OFF
34,33,28,8,,,ON
36,26,40,78,,,ON
14,24,49,26,,,OFF
80,18,35,25,,,OFF
87,23,70,74,,,ON
50,20,22,36,,,ON
23,9,44,71,,,OFF
69,16,63,0,,,ON
34,19,70,105,,,OFF
85,8,51,74,,,OFF
31,18,53,46,,,OFF
83,3,45,13,,,OFF
35,11,56,4,,,ON
74,0,25,2,,,OFF
65,32,64,88,,,ON
27,22,53,96,,,OFF
50,1,55,24,,,OFF
61,13,43,45,,,ON
43,26,30,69,,,OFF
71,41,32,18,,,OFF
24,29,65,44,,,ON
48,6,67,81,,,ON
49,14,62,16,,,ON
41,42,22,27,,,ON
8,30,32,48,,,ON
87,21,44,103,,,OFF
20,5,59,27,,,ON
40,7,35,24,,,ON
84,7,44,1,,,OFF
60,3,64,105,,,OFF
59,9,32,70,,,ON
24,8,39,43,,,ON
26,18,38,7,,,ON
31,23,25,66,,,OFF
38,4,24,9,,,OFF
65,27,56,65,,,ON
71,1,20,88,,,OFF
43,27,39,43,,,ON
50,40,57,71,,,ON
57,11,51,30,,,ON
61,19,55,24,,,OFF
50,5,70,73,,,OFF
29,26,66,105,,,OFF
84,4,57,20,,,OFF
5,45,69,65,,,ON
55,33,26,66,,,ON
88,29,28,105,,,OFF
21,36,49,0,,,ON
64,20,42,68,,,ON
60,34,64,53,,,ON
66,28,50,5,,,ON
20,44,48,30,,,ON
2,31,26,12,,,ON
87,11,34,83,,,ON
24,41,37,23,,,ON
53,36,56,25,,,ON
73,15,20,85,,,OFF
80,5,61,30,,,OFF
69,1,24,7,,,OFF
42,28,41,106,,,OFF
89,12,39,97,,,OFF
78,37,20,6,,,OFF
76,7,30,48,,,OFF
13,41,64,77,,,ON
37,9,21,86,,,OFF
60,14,29,22,,,OFF
74,20,39,69,,,ON
46,11,61,94,,,OFF
44,19,69,57,,,ON
38,1,68,61,,,OFF
27,9,62,78,,,OFF
17,15,35,2,,,ON
79,25,61,2,,,OFF
71,15,70,61,,,ON
8,9,28,91,,,OFF
31,9,52,12,,,OFF
88,5,66,10,,,OFF
10,9,61,8,,,OFF
16,35,52,63,,,ON
22,10,68,4,,,OFF
79,2,26,10,,,OFF
49,43,41,90,,,ON
4,28,39,108,,,OFF
19,1,25,89,,,ON
69,38,22,8,,,ON
73,4,48,86,,,OFF
62,1,21,91,,,OFF
80,39,37,38,,,OFF
11,34,52,98,,,OFF
55,37,39,26,,,ON
82,26,52,37,,,OFF
70,25,51,35,,,OFF
25,16,50,5,,,ON
63,40,22,3,,,ON
46,28,41,98,,,OFF
72,41,53,85,,,ON
10,14,68,37,,,ON
12,14,55,15,,,ON
22,5,21,3,,,OFF
73,12,29,66,,,OFF
64,10,69,88,,,ON
16,38,38,97,,,OFF
70,28,42,107,,,OFF
